video,frame,label,xc,yc,w,h,width,height,filepath,split
AD459B.avi,2794,0,0.192086,0.492353,0.124803,0.143008,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD459B.avi,train
AD459B.avi,2795,1,0.196051,0.495224,0.124666,0.142901,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD459B.avi,train
AD459B.avi,2813,0,0.284815,0.504578,0.120400,0.139400,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD459B.avi,train
AD459B.avi,2985,0,0.278538,0.508264,0.124510,0.141120,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD459B.avi,train
AD459B.avi,3104,0,0.392931,0.664701,0.118666,0.136993,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD459B.avi,train
AD459B.avi,3105,1,0.391306,0.662218,0.118298,0.136232,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD459B.avi,train
AD459B.avi,3122,0,0.382883,0.665947,0.119598,0.137841,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD459B.avi,train
AD459B.avi,3199,0,0.448101,0.700141,0.119744,0.136979,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD459B.avi,train
AD459B.avi,3248,0,0.446896,0.664692,0.123626,0.141156,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD459B.avi,train
AD459B.avi,3249,1,0.447018,0.664822,0.122195,0.139535,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD459B.avi,train
AD459B.avi,3264,0,0.426826,0.667370,0.119275,0.135677,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD459B.avi,train
AD459B.avi,3273,0,0.434120,0.670289,0.119776,0.136812,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD459B.avi,train
AD459B.avi,3410,0,0.328433,0.691626,0.123338,0.140535,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD459B.avi,train
AD459B.avi,3411,1,0.328433,0.691626,0.123338,0.140535,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD459B.avi,train
AD459B.avi,3422,0,0.284650,0.683650,0.120298,0.139789,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD459B.avi,train
AD459B.avi,3438,0,0.281895,0.677405,0.125278,0.143128,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD459B.avi,train
AD459B.avi,3498,0,0.299980,0.626789,0.121543,0.140322,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD459B.avi,train
AD459B.avi,3549,0,0.290458,0.614930,0.125378,0.142501,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD459B.avi,train
AD496.avi,116,0,0.321896,0.578498,0.116804,0.134607,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD496.avi,train
AD496.avi,117,1,0.327516,0.593016,0.116346,0.133554,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD496.avi,train
AD496.avi,132,0,0.271376,0.905119,0.117037,0.136866,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD496.avi,train
AD496.avi,207,0,0.283412,0.780385,0.130902,0.151236,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD496.avi,train
AD496.avi,316,0,0.268570,0.924791,0.111734,0.126290,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD496.avi,train
AD496.avi,371,0,0.289458,0.618232,0.123115,0.141606,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD496.avi,train
AD496.avi,372,1,0.292699,0.618494,0.122640,0.141626,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD496.avi,train
AD496.avi,393,0,0.281985,0.591258,0.122940,0.141661,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD496.avi,train
AD496.avi,451,0,0.480919,0.419499,0.123214,0.144632,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD496.avi,train
AD496.avi,626,0,0.248797,0.614597,0.126778,0.144141,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD496.avi,train
AD496.avi,675,0,0.386935,0.783592,0.122137,0.141759,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD496.avi,train
AD496.avi,676,1,0.392013,0.782171,0.124336,0.143091,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD496.avi,train
AD496.avi,686,0,0.409144,0.770681,0.119127,0.139475,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD496.avi,train
AD496.avi,816,0,0.324704,0.815019,0.129120,0.148859,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD496.avi,train
AD496.avi,817,1,0.319005,0.817354,0.128363,0.147567,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD496.avi,train
AD496.avi,882,0,0.232500,0.925110,0.115855,0.129577,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD496.avi,train
AD496.avi,906,0,0.232500,0.925110,0.115855,0.129577,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD496.avi,train
AD496.avi,1064,0,0.214987,0.575330,0.122370,0.140300,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD496.avi,train
AD496.avi,1124,0,0.347178,0.582817,0.119963,0.138055,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD496.avi,train
AD496.avi,1165,0,0.304607,0.686225,0.121168,0.139493,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD496.avi,train
AD496.avi,1177,0,0.287244,0.604649,0.125336,0.145354,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD496.avi,train
AD496.avi,1178,1,0.279438,0.596962,0.125171,0.146098,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD496.avi,train
AD496.avi,1196,0,0.221053,0.515763,0.123566,0.141002,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD496.avi,train
AD496.avi,1412,0,0.410678,0.583342,0.122903,0.142373,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD496.avi,train
AD496.avi,1413,1,0.421696,0.562306,0.124048,0.142527,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD496.avi,train
AD496.avi,1430,0,0.375274,0.441390,0.125393,0.142752,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD496.avi,train
AD496.avi,1582,0,0.322131,0.682093,0.126186,0.143892,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD496.avi,train
AD496.avi,1603,0,0.304369,0.683037,0.123470,0.140913,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD496.avi,train
AD496.avi,1702,0,0.337335,0.675355,0.122238,0.142614,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD496.avi,train
AD496.avi,1703,1,0.342432,0.676806,0.122703,0.142239,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD496.avi,train
AD496.avi,1717,0,0.260724,0.650133,0.124902,0.142432,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD496.avi,train
AD496.avi,1741,0,0.280580,0.676059,0.122548,0.140460,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD496.avi,train
AD496.avi,1758,0,0.309710,0.773286,0.117071,0.136958,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD496.avi,train
AD496.avi,1905,0,0.301449,0.668380,0.125683,0.143508,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD496.avi,train
AD496.avi,1906,1,0.296964,0.664039,0.124824,0.141942,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD496.avi,train
AD496.avi,1928,0,0.253633,0.666707,0.126527,0.145344,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD496.avi,train
AD496.avi,2038,0,0.316545,0.648206,0.123088,0.140952,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD496.avi,train
AD496.avi,2039,1,0.318825,0.649224,0.121959,0.139918,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD496.avi,train
AD496.avi,2059,0,0.336690,0.699157,0.120474,0.140408,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD496.avi,train
AD496.avi,2150,0,0.318245,0.700331,0.127050,0.143793,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD496.avi,train
AD496.avi,2151,1,0.318055,0.703253,0.126110,0.142359,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD496.avi,train
AD496.avi,2166,0,0.247090,0.909949,0.111442,0.130487,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD496.avi,train
AD496.avi,2212,0,0.285647,0.731531,0.125958,0.145406,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD496.avi,train
AD496.avi,2213,1,0.286189,0.728422,0.124596,0.144305,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD496.avi,train
AD496.avi,2225,0,0.279438,0.745141,0.119725,0.137819,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD496.avi,train
AD496.avi,2265,0,0.206882,0.726725,0.124400,0.142033,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD496.avi,train
AD496.avi,2266,1,0.218731,0.724297,0.123835,0.141498,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD496.avi,train
AD496.avi,2366,0,0.189231,0.817209,0.115137,0.134336,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD496.avi,train
AD496.avi,2368,0,0.184360,0.818145,0.115125,0.134050,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD496.avi,train
AD496.avi,2422,0,0.118764,0.835672,0.106320,0.142648,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD496.avi,train
AD496.avi,2468,0,0.073505,0.888856,0.091077,0.143699,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD496.avi,train
AD496.avi,2623,0,0.246088,0.671143,0.127976,0.147954,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD496.avi,train
AD496.avi,2716,0,0.138475,0.518708,0.128552,0.150125,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD496.avi,train
AD496.avi,2717,1,0.139938,0.519208,0.129683,0.151092,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD496.avi,train
AD496.avi,2730,0,0.198998,0.716895,0.122110,0.142827,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD496.avi,train
AD496.avi,2734,0,0.198998,0.716895,0.122110,0.142827,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD496.avi,train
AD496.avi,2897,0,0.304287,0.931653,0.115780,0.124739,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD496.avi,train
AD496.avi,2913,0,0.241805,0.607325,0.121273,0.138437,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD496.avi,train
AD496.avi,3111,0,0.321534,0.512917,0.124981,0.142653,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD496.avi,train
AD496.avi,3112,1,0.322369,0.510491,0.124700,0.142777,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD496.avi,train
AD496.avi,3124,0,0.312423,0.539394,0.125216,0.143213,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD496.avi,train
AD496.avi,3180,0,0.211029,0.597675,0.122226,0.139648,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD496.avi,train
AD496.avi,3329,0,0.299136,0.692089,0.126881,0.145824,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD496.avi,train
AD496.avi,3478,0,0.201562,0.395235,0.122768,0.141119,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD496.avi,train
AD496.avi,3479,1,0.202912,0.389027,0.122158,0.140246,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD496.avi,train
AD496.avi,3494,0,0.161513,0.210936,0.122426,0.139786,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD496.avi,train
AD496.avi,3805,0,0.288381,0.715051,0.130976,0.150470,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD496.avi,train
AD496.avi,3949,0,0.244072,0.610184,0.125112,0.144820,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD496.avi,train
AD496.avi,3962,0,0.235950,0.612604,0.127228,0.147247,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD496.avi,train
AD496.avi,4002,0,0.250428,0.621115,0.127788,0.146099,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD496.avi,train
AD496.avi,4015,0,0.259261,0.606631,0.128879,0.147667,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD496.avi,train
AD496.avi,4016,1,0.260477,0.602817,0.129662,0.147997,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD496.avi,train
AD496.avi,4030,0,0.275182,0.577238,0.127794,0.147267,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD496.avi,train
AD496.avi,4310,0,0.297151,0.428227,0.126950,0.144817,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD496.avi,train
AD496.avi,4311,1,0.291147,0.432063,0.126888,0.144300,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD496.avi,train
AD496.avi,4327,0,0.252573,0.552149,0.126922,0.145539,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD496.avi,train
AD496.avi,4440,0,0.309692,0.663447,0.125967,0.145450,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD496.avi,train
AD496.avi,4520,0,0.336895,0.625625,0.126078,0.145224,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD496.avi,train
AD496.avi,4532,0,0.310756,0.651021,0.123243,0.141596,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD496.avi,train
AD496.avi,4533,1,0.310622,0.650465,0.122702,0.141206,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD496.avi,train
AD496.avi,4549,0,0.244801,0.655283,0.126561,0.142875,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD496.avi,train
AD496.avi,4713,0,0.389858,0.679678,0.126096,0.143116,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD496.avi,train
AD496.avi,4714,1,0.397560,0.683499,0.125132,0.142802,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD496.avi,train
AD496.avi,4727,0,0.380795,0.784127,0.120968,0.141274,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD496.avi,train
AD496.avi,4750,0,0.359177,0.924142,0.120119,0.141040,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD496.avi,train
AD496.avi,4824,0,0.227271,0.616397,0.123126,0.140957,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD496.avi,train
AD496.avi,5170,0,0.263507,0.617225,0.123286,0.141970,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD496.avi,train
AD496.avi,5199,0,0.345155,0.706991,0.124626,0.143520,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD496.avi,train
AD496.avi,5200,1,0.351516,0.716711,0.125332,0.144444,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD496.avi,train
AD496.avi,5217,0,0.362116,0.830825,0.121949,0.144176,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD496.avi,train
AD496.avi,5284,0,0.402573,0.916395,0.125258,0.147451,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD496.avi,train
AD496.avi,5438,0,0.259499,0.651064,0.121453,0.142442,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD496.avi,train
AD496.avi,5444,0,0.263323,0.649181,0.119968,0.139827,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD496.avi,train
AD496.avi,5511,0,0.328962,0.779976,0.128234,0.149210,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD496.avi,train
AD496.avi,5512,1,0.330004,0.779230,0.128616,0.150283,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD496.avi,train
AD496.avi,5536,0,0.328844,0.780832,0.126663,0.148153,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD496.avi,train
AD496.avi,5618,0,0.309069,0.825989,0.125237,0.145488,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD496.avi,train
AD496.avi,5645,0,0.281359,0.763722,0.131307,0.150807,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD496.avi,train
AD496.avi,5735,0,0.336947,0.650815,0.120120,0.140024,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD496.avi,train
AD496.avi,5738,0,0.345333,0.654702,0.121130,0.139908,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD496.avi,train
AD496.avi,5774,0,0.337662,0.673870,0.117975,0.136865,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD496.avi,train
AD496.avi,5775,1,0.338544,0.679992,0.117870,0.137835,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD496.avi,train
AD496.avi,5793,0,0.308605,0.910339,0.117973,0.139446,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD496.avi,train
AD496.avi,5937,0,0.269034,0.649332,0.123807,0.141125,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD496.avi,train
AD496.avi,5955,0,0.213040,0.633325,0.125097,0.145310,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD496.avi,train
AD496.avi,6036,0,0.264068,0.705063,0.126893,0.145424,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD496.avi,train
AD496.avi,6133,0,0.185854,0.563741,0.128240,0.144937,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD496.avi,train
AD496.avi,6137,0,0.184018,0.569919,0.128038,0.144555,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD496.avi,train
AD496.avi,6187,0,0.225433,0.606496,0.123782,0.141040,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD496.avi,train
AD496.avi,6194,0,0.238210,0.609441,0.122450,0.140817,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD496.avi,train
AD496.avi,6217,0,0.285149,0.609612,0.120928,0.140382,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD496.avi,train
AD496.avi,6218,1,0.287259,0.605465,0.121226,0.139773,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD496.avi,train
AD496.avi,6236,0,0.262290,0.586376,0.122533,0.140283,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD496.avi,train
AD496.avi,6271,0,0.194477,0.615032,0.127507,0.144991,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD496.avi,train
